uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
2136.405,0.007,1426.085,0.0,1170.421,0.002,
2136.425,0.007,1426.098,0.0,1170.459,0.002,
2136.44,0.007,1426.116,0.0,1170.484,0.002,
2136.45,0.007,1426.155,0.0,1170.519,0.002,
2136.455,0.007,1426.178,0.0,1170.539,0.002,
2136.455,0.007,1426.213,0.0,1170.541,0.002,
2136.55,0.007,1426.249,0.0,1170.561,0.002,
2136.64,0.007,1426.254,0.0,1170.563,0.002,
2136.725,0.007,1426.258,0.0,1170.565,0.002,
2136.805,0.007,1426.266,0.0,1170.609,0.002,
2136.88,0.007,1426.268,0.0,1170.635,0.002,
2136.95,0.007,1426.273,0.0,1170.641,0.002,
2137.015,0.007,1426.283,0.0,1170.657,0.002,
2137.075,0.007,1426.293,0.0,1170.662,0.002,
2137.13,0.007,1426.303,0.0,1170.678,0.002,
2137.18,0.007,1426.313,0.0,1170.693,0.002,
2137.225,0.007,1426.323,0.0,1170.734,0.002,
2137.265,0.007,1426.333,0.0,1170.78,0.002,
2137.3,0.007,1426.34,0.0,1170.782,0.002,
2137.33,0.007,1426.349,0.0,1170.795,0.002,
2137.355,0.007,1426.363,0.0,1170.803,0.002,
2137.375,0.007,1426.377,0.0,1170.871,0.002,
2137.39,0.007,1426.391,0.0,1170.896,0.002,
2137.4,0.007,1426.405,0.0,1170.921,0.002,
2137.405,0.007,1426.419,0.0,1170.982,0.002,
2137.405,0.007,1426.433,0.0,1171.01,0.002,
2137.5,0.007,1426.447,0.0,1171.021,0.002,
2137.59,0.007,1426.461,0.0,1171.026,0.002,
2137.675,0.007,1426.475,0.0,1171.072,0.002,
2137.755,0.007,1426.489,0.0,1171.118,0.002,
2137.83,0.007,1426.503,0.0,1171.124,0.002,
2137.9,0.007,1426.536,0.0,1171.143,0.002,
2137.965,0.007,1426.553,0.0,1171.157,0.002,
2138.025,0.007,1426.559,0.0,1171.178,0.002,
2138.08,0.007,1426.569,0.0,1171.215,0.002,
2138.13,0.007,1426.586,0.0,1171.241,0.002,
2138.175,0.007,1426.597,0.0,1171.292,0.002,
2138.215,0.007,1426.615,0.0,1171.331,0.002,
2138.25,0.007,1426.622,0.0,1171.38,0.002,
2138.28,0.007,1426.635,0.0,1171.407,0.002,
2138.305,0.007,1426.656,0.0,1171.425,0.002,
2138.325,0.007,1426.673,0.0,1171.445,0.002,
2138.34,0.007,1426.678,0.0,1171.461,0.002,
2138.35,0.007,1426.683,0.0,1171.497,0.002,
2138.355,0.007,1426.708,0.0,1171.544,0.002,
2138.355,0.007,1426.736,0.0,1171.563,0.002,
2138.45,0.007,1426.75,0.0,1171.589,0.002,
2138.54,0.007,1426.763,0.0,1171.593,0.002,
2138.625,0.007,1426.792,0.0,1171.601,0.002,
2138.705,0.007,1426.807,0.0,1171.639,0.002,
2138.78,0.007,1426.831,0.0,1171.689,0.002,
2138.85,0.007,1426.837,0.0,1171.703,0.002,
2138.915,0.007,1426.864,0.0,1171.714,0.002,
2138.975,0.007,1426.887,0.0,1171.743,0.002,
2139.03,0.007,1426.905,0.0,1171.773,0.002,
2139.08,0.007,1426.93,0.0,1171.82,0.002,
2139.125,0.007,1426.952,0.0,1171.845,0.002,
2139.165,0.007,1426.976,0.0,1171.88,0.002,
2139.2,0.007,1427.006,0.0,1171.936,0.002,
2139.23,0.007,1427.023,0.0,1171.95,0.002,
2139.255,0.007,1427.043,0.0,1172.008,0.002,
2139.275,0.007,1427.069,0.0,1172.062,0.002,
2139.29,0.007,1427.102,0.0,1172.11,0.002,
2139.3,0.007,1427.107,0.0,1172.143,0.002,
2139.305,0.007,1427.113,0.0,1172.192,0.002,
2139.305,0.007,1427.133,0.0,1172.204,0.002,
2139.4,0.007,1427.16,0.0,1172.23,0.002,
2139.49,0.007,1427.178,0.0,1172.252,0.002,
2139.575,0.007,1427.182,0.0,1172.26,0.002,
2139.655,0.007,1427.202,0.0,1172.272,0.002,
2139.73,0.007,1427.213,0.0,1172.275,0.002,
2139.8,0.007,1427.239,0.0,1172.298,0.002,
2139.865,0.007,1427.256,0.0,1172.352,0.002,
2139.925,0.007,1427.265,0.0,1172.41,0.002,
2139.98,0.007,1427.296,0.0,1172.421,0.002,
2140.03,0.007,1427.299,0.0,1172.461,0.002,
2140.075,0.007,1427.326,0.0,1172.468,0.002,
2140.115,0.007,1427.339,0.0,1172.511,0.002,
2140.15,0.007,1427.36,0.0,1172.538,0.002,
2140.18,0.007,1427.381,0.0,1172.57,0.002,
2140.205,0.007,1427.392,0.0,1172.605,0.002,
2140.225,0.007,1427.414,0.0,1172.625,0.002,
2140.24,0.007,1427.435,0.0,1172.676,0.002,
2140.25,0.007,1427.458,0.0,1172.707,0.002,
2140.255,0.007,1427.497,0.0,1172.712,0.002,
2140.255,0.007,1427.512,0.0,1172.728,0.002,
2140.35,0.007,1427.522,0.0,1172.755,0.002,
2140.44,0.007,1427.527,0.0,1172.769,0.002,
2140.525,0.007,1427.535,0.0,1172.789,0.002,
2140.605,0.007,1427.541,0.0,1172.81,0.002,
2140.68,0.007,1427.552,0.0,1172.864,0.002,
2140.75,0.007,1427.561,0.0,1172.867,0.002,
2140.815,0.007,1427.568,0.0,1172.924,0.002,
2140.875,0.007,1427.579,0.0,1172.968,0.002,
2140.93,0.007,1427.585,0.0,1172.994,0.002,
2140.98,0.007,1427.604,0.0,1173.048,0.002,
2141.025,0.007,1427.623,0.0,1173.074,0.002,
2141.065,0.007,1427.642,0.0,1173.101,0.002,
2141.1,0.007,1427.659,0.0,1173.141,0.002,
2141.13,0.007,1427.675,0.0,1173.152,0.002,
2141.155,0.007,1427.683,0.0,1173.167,0.002,
2141.175,0.007,1427.708,0.0,1173.201,0.002,
2141.19,0.007,1427.719,0.0,1173.205,0.002,
2141.2,0.007,1427.744,0.0,1173.213,0.002,
2141.205,0.007,1427.783,0.0,1173.251,0.002,
2141.205,0.007,1427.803,0.0,1173.256,0.002,
2141.3,0.007,1427.837,0.0,1173.3,0.002,
2141.39,0.007,1427.862,0.0,1173.302,0.002,
2141.475,0.007,1427.882,0.0,1173.324,0.002,
2141.555,0.007,1427.929,0.0,1173.358,0.002,
2141.63,0.007,1427.959,0.0,1173.384,0.002,
2141.7,0.007,1427.998,0.0,1173.405,0.002,
2141.765,0.007,1428.026,0.0,1173.42,0.002,
2141.825,0.007,1428.069,0.0,1173.428,0.002,
2141.88,0.007,1428.096,0.0,1173.471,0.002,
2141.93,0.007,1428.125,0.0,1173.523,0.002,
2141.975,0.007,1428.129,0.0,1173.542,0.002,
2142.015,0.007,1428.175,0.0,1173.567,0.002,
2142.05,0.007,1428.222,0.0,1173.578,0.002,
2142.08,0.007,1428.255,0.0,1173.624,0.002,
2142.105,0.007,1428.282,0.0,1173.646,0.002,
2142.125,0.007,1428.307,0.0,1173.681,0.002,
2142.14,0.007,1428.336,0.0,1173.692,0.002,
2142.15,0.007,1428.362,0.0,1173.697,0.002,
2142.155,0.007,1428.396,0.0,1173.75,0.002,
2142.155,0.007,1428.414,0.0,1173.807,0.002,
2142.25,0.007,1428.438,0.0,1173.838,0.002,
2142.34,0.007,1428.456,0.0,1173.854,0.002,
2142.425,0.007,1428.465,0.0,1173.868,0.002,
2142.505,0.007,1428.495,0.0,1173.891,0.002,
2142.58,0.007,1428.513,0.0,1173.919,0.002,
2142.65,0.007,1428.543,0.0,1173.921,0.002,
2142.715,0.007,1428.56,0.0,1173.94,0.002,
2142.775,0.007,1428.569,0.0,1173.977,0.002,
2142.83,0.007,1428.582,0.0,1174.011,0.002,
2142.88,0.007,1428.596,0.0,1174.051,0.002,
2142.925,0.007,1428.608,0.0,1174.068,0.002,
2142.965,0.007,1428.623,0.0,1174.083,0.002,
2143.0,0.007,1428.652,0.0,1174.106,0.002,
2143.03,0.007,1428.668,0.0,1174.125,0.002,
2143.055,0.007,1428.691,0.0,1174.145,0.002,
2143.075,0.007,1428.708,0.0,1174.169,0.002,
2143.09,0.007,1428.721,0.0,1174.18,0.002,
2143.1,0.007,1428.751,0.0,1174.205,0.002,
2143.105,0.007,1428.781,0.0,1174.237,0.002,
2143.105,0.007,1428.793,0.0,1174.244,0.002,
2143.2,0.007,1428.812,0.0,1174.264,0.002,
2143.29,0.007,1428.834,0.0,1174.303,0.002,
2143.375,0.007,1428.848,0.0,1174.321,0.002,
2143.455,0.007,1428.868,0.0,1174.363,0.002,
2143.53,0.007,1428.886,0.0,1174.377,0.002,
2143.6,0.007,1428.898,0.0,1174.404,0.002,
2143.665,0.007,1428.906,0.0,1174.428,0.002,
2143.725,0.007,1428.915,0.0,1174.471,0.002,
2143.78,0.007,1428.922,0.0,1174.478,0.002,
2143.83,0.007,1428.927,0.0,1174.505,0.002,
2143.875,0.007,1428.942,0.0,1174.515,0.002,
2143.915,0.007,1428.959,0.0,1174.57,0.002,
2143.95,0.007,1428.971,0.0,1174.581,0.002,
2143.98,0.007,1428.983,0.0,1174.591,0.002,
2144.005,0.007,1428.995,0.0,1174.618,0.002,
2144.025,0.007,1429.007,0.0,1174.655,0.002,
2144.04,0.007,1429.019,0.0,1174.657,0.002,
2144.05,0.007,1429.031,0.0,1174.699,0.002,
2144.055,0.007,1429.044,0.0,1174.721,0.002,
2144.055,0.007,1429.06,0.0,1174.732,0.002,
2144.15,0.007,1429.086,0.0,1174.742,0.002,
2144.24,0.007,1429.112,0.0,1174.787,0.002,
2144.325,0.007,1429.141,0.0,1174.789,0.002,
2144.405,0.007,1429.182,0.0,1174.819,0.002,
2144.48,0.007,1429.205,0.0,1174.848,0.002,
2144.55,0.007,1429.221,0.0,1174.867,0.002,
2144.615,0.007,1429.267,0.0,1174.881,0.002,
2144.675,0.007,1429.282,0.0,1174.916,0.002,
2144.73,0.007,1429.304,0.0,1174.943,0.002,
2144.78,0.007,1429.346,0.0,1174.971,0.002,
2144.825,0.007,1429.356,0.0,1174.994,0.002,
2144.865,0.007,1429.389,0.0,1175.015,0.002,
2144.9,0.007,1429.414,0.0,1175.037,0.002,
2144.93,0.007,1429.435,0.0,1175.042,0.002,
2144.955,0.007,1429.46,0.0,1175.061,0.002,
2144.975,0.007,1429.476,0.0,1175.095,0.002,
2144.99,0.007,1429.503,0.0,1175.14,0.002,
2145.0,0.007,1429.522,0.0,1175.17,0.002,
2145.005,0.007,1429.539,0.0,1175.199,0.002,
2145.005,0.007,1429.552,0.0,1175.212,0.002,
2145.1,0.007,1429.561,0.0,1175.215,0.002,
2145.19,0.007,1429.582,0.0,1175.26,0.002,
2145.275,0.007,1429.608,0.0,1175.286,0.002,
2145.355,0.007,1429.63,0.0,1175.312,0.002,
2145.43,0.007,1429.652,0.0,1175.359,0.002,
2145.5,0.007,1429.676,0.0,1175.361,0.002,
2145.565,0.007,1429.704,0.0,1175.392,0.002,
2145.625,0.007,1429.73,0.0,1175.435,0.002,
2145.68,0.007,1429.755,0.0,1175.469,0.002,
2145.73,0.007,1429.779,0.0,1175.475,0.002,
2145.775,0.007,1429.806,0.0,1175.496,0.002,
2145.815,0.007,1429.821,0.0,1175.519,0.002,
2145.85,0.007,1429.851,0.0,1175.542,0.002,
2145.88,0.007,1429.87,0.0,1175.547,0.002,
2145.905,0.007,1429.901,0.0,1175.566,0.002,
2145.925,0.007,1429.918,0.0,1175.579,0.002,
2145.94,0.007,1429.939,0.0,1175.619,0.002,
2145.95,0.007,1429.958,0.0,1175.64,0.002,
2145.955,0.007,1429.989,0.0,1175.668,0.002,
2145.955,0.007,1429.998,0.0,1175.678,0.002,
2146.05,0.007,1430.05,0.0,1175.726,0.002,
2146.14,0.007,1430.088,0.0,1175.739,0.002,
2146.225,0.007,1430.114,0.0,1175.745,0.002,
2146.305,0.007,1430.154,0.0,1175.75,0.002,
2146.38,0.007,1430.185,0.0,1175.77,0.002,
2146.45,0.007,1430.223,0.0,1175.784,0.002,
2146.515,0.007,1430.26,0.0,1175.829,0.002,
2146.575,0.007,1430.297,0.0,1175.876,0.002,
2146.63,0.007,1430.323,0.0,1175.885,0.002,
2146.68,0.007,1430.363,0.0,1175.926,0.002,
2146.725,0.007,1430.394,0.0,1175.954,0.002,
2146.765,0.007,1430.416,0.0,1175.975,0.002,
2146.8,0.007,1430.449,0.0,1176.002,0.002,
2146.83,0.007,1430.483,0.0,1176.023,0.002,
2146.855,0.007,1430.508,0.0,1176.042,0.002,
2146.875,0.007,1430.545,0.0,1176.067,0.002,
2146.89,0.007,1430.564,0.0,1176.084,0.002,
2146.9,0.007,1430.569,0.0,1176.094,0.002,
2146.905,0.007,1430.59,0.0,1176.134,0.002,
2146.905,0.007,1430.602,0.0,1176.155,0.002,
2147.0,0.007,1430.627,0.0,1176.184,0.002,
2147.09,0.007,1430.64,0.0,1176.21,0.002,
2147.175,0.007,1430.663,0.0,1176.238,0.002,
2147.255,0.007,1430.683,0.0,1176.268,0.002,
2147.33,0.007,1430.699,0.0,1176.302,0.002,
2147.4,0.007,1430.708,0.0,1176.323,0.002,
2147.465,0.007,1430.742,0.0,1176.356,0.002,
2147.525,0.007,1430.766,0.0,1176.384,0.002,
2147.58,0.007,1430.775,0.0,1176.417,0.002,
2147.63,0.007,1430.789,0.0,1176.451,0.002,
2147.675,0.007,1430.827,0.0,1176.457,0.002,
2147.715,0.007,1430.834,0.0,1176.494,0.002,
2147.75,0.007,1430.853,0.0,1176.508,0.002,
2147.78,0.007,1430.873,0.0,1176.563,0.002,
2147.805,0.007,1430.9,0.0,1176.605,0.002,
2147.825,0.007,1430.913,0.0,1176.623,0.002,
2147.84,0.007,1430.937,0.0,1176.636,0.002,
2147.85,0.007,1430.957,0.0,1176.692,0.002,
2147.855,0.007,1430.982,0.0,1176.723,0.002,
2147.855,0.007,1430.997,0.0,1176.748,0.002,
2147.95,0.007,1431.034,0.0,1176.768,0.002,
2148.04,0.007,1431.049,0.0,1176.797,0.002,
2148.125,0.007,1431.079,0.0,1176.848,0.002,
2148.205,0.007,1431.116,0.0,1176.866,0.002,
2148.28,0.007,1431.156,0.0,1176.909,0.002,
2148.35,0.007,1431.174,0.0,1176.928,0.002,
2148.415,0.007,1431.205,0.0,1176.961,0.002,
2148.475,0.007,1431.214,0.0,1176.991,0.002,
2148.53,0.007,1431.22,0.0,1177.02,0.002,
2148.58,0.007,1431.227,0.0,1177.063,0.002,
2148.625,0.007,1431.237,0.0,1177.082,0.002,
2148.665,0.007,1431.253,0.0,1177.126,0.002,
2148.7,0.007,1431.264,0.0,1177.162,0.002,
2148.73,0.007,1431.275,0.0,1177.212,0.002,
2148.755,0.007,1431.282,0.0,1177.262,0.002,
2148.775,0.007,1431.308,0.0,1177.276,0.002,
2148.79,0.007,1431.333,0.0,1177.292,0.002,
2148.8,0.007,1431.351,0.0,1177.329,0.002,
2148.805,0.007,1431.377,0.0,1177.368,0.002,
2148.805,0.007,1431.411,0.0,1177.401,0.002,
2148.9,0.007,1431.425,0.0,1177.424,0.002,
2148.99,0.007,1431.45,0.0,1177.434,0.002,
2149.075,0.007,1431.489,0.0,1177.453,0.002,
2149.155,0.007,1431.507,0.0,1177.496,0.002,
2149.23,0.007,1431.534,0.0,1177.533,0.002,
2149.3,0.007,1431.579,0.0,1177.552,0.002,
2149.365,0.007,1431.619,0.0,1177.581,0.002,
2149.425,0.007,1431.673,0.0,1177.602,0.002,
2149.48,0.007,1431.715,0.0,1177.619,0.002,
2149.53,0.007,1431.763,0.0,1177.637,0.002,
2149.575,0.007,1431.799,0.0,1177.657,0.002,
2149.615,0.007,1431.814,0.0,1177.695,0.002,
2149.65,0.007,1431.84,0.0,1177.708,0.002,
2149.68,0.007,1431.881,0.0,1177.722,0.002,
2149.705,0.007,1431.934,0.0,1177.742,0.002,
2149.725,0.007,1431.956,0.0,1177.744,0.002,
2149.74,0.007,1431.988,0.0,1177.789,0.002,
2149.75,0.007,1432.016,0.0,1177.814,0.002,
2149.755,0.007,1432.058,0.0,1177.835,0.002,
2149.755,0.007,1432.074,0.0,1177.845,0.002,
2149.85,0.007,1432.106,0.0,1177.876,0.002,
2149.94,0.007,1432.131,0.0,1177.897,0.002,
2150.025,0.007,1432.141,0.0,1177.918,0.002,
2150.105,0.007,1432.174,0.0,1177.947,0.002,
2150.18,0.007,1432.205,0.0,1177.986,0.002,
2150.25,0.007,1432.224,0.0,1178.005,0.002,
2150.315,0.007,1432.235,0.0,1178.051,0.002,
2150.375,0.007,1432.253,0.0,1178.057,0.002,
2150.43,0.007,1432.284,0.0,1178.068,0.002,
2150.48,0.007,1432.312,0.0,1178.08,0.002,
2150.525,0.007,1432.335,0.0,1178.11,0.002,
2150.565,0.007,1432.346,0.0,1178.14,0.002,
2150.6,0.007,1432.36,0.0,1178.186,0.002,
2150.63,0.007,1432.374,0.0,1178.208,0.002,
2150.655,0.007,1432.395,0.0,1178.219,0.002,
2150.675,0.007,1432.416,0.0,1178.248,0.002,
2150.69,0.007,1432.437,0.0,1178.254,0.002,
2150.7,0.007,1432.458,0.0,1178.287,0.002,
2150.705,0.007,1432.488,0.0,1178.344,0.002,
2150.705,0.007,1432.525,0.0,1178.384,0.002,
2150.8,0.007,1432.558,0.0,1178.389,0.002,
2150.89,0.007,1432.582,0.0,1178.412,0.002,
2150.975,0.007,1432.611,0.0,1178.454,0.002,
2151.055,0.007,1432.649,0.0,1178.5,0.002,
2151.13,0.007,1432.667,0.0,1178.521,0.002,
2151.2,0.007,1432.688,0.0,1178.54,0.002,
2151.265,0.007,1432.701,0.0,1178.567,0.002,
2151.325,0.007,1432.742,0.0,1178.581,0.002,
2151.38,0.007,1432.776,0.0,1178.598,0.002,
2151.43,0.007,1432.8,0.0,1178.63,0.002,
2151.475,0.007,1432.825,0.0,1178.639,0.002,
2151.515,0.007,1432.835,0.0,1178.664,0.002,
2151.55,0.007,1432.847,0.0,1178.673,0.002,
2151.58,0.007,1432.859,0.0,1178.68,0.002,
2151.605,0.007,1432.871,0.0,1178.705,0.002,
2151.625,0.007,1432.876,0.0,1178.721,0.002,
2151.64,0.007,1432.888,0.0,1178.75,0.002,
2151.65,0.007,1432.897,0.0,1178.79,0.002,
2151.655,0.007,1432.911,0.0,1178.825,0.002,
2151.655,0.007,1432.922,0.0,1178.852,0.002,
2151.75,0.007,1432.939,0.0,1178.892,0.002,
2151.84,0.007,1432.958,0.0,1178.921,0.002,
2151.925,0.007,1432.985,0.0,1178.958,0.002,
2152.005,0.007,1433.015,0.0,1178.96,0.002,
2152.08,0.007,1433.048,0.0,1178.995,0.002,
2152.15,0.007,1433.068,0.0,1179.001,0.002,
2152.215,0.007,1433.095,0.0,1179.006,0.002,
2152.275,0.007,1433.13,0.0,1179.026,0.002,
2152.33,0.007,1433.167,0.0,1179.064,0.002,
2152.38,0.007,1433.201,0.0,1179.103,0.002,
2152.425,0.007,1433.244,0.0,1179.139,0.002,
2152.465,0.007,1433.269,0.0,1179.172,0.002,
2152.5,0.007,1433.284,0.0,1179.198,0.002,
2152.53,0.007,1433.341,0.0,1179.218,0.002,
2152.555,0.007,1433.392,0.0,1179.263,0.002,
2152.575,0.007,1433.425,0.0,1179.308,0.002,
2152.59,0.007,1433.468,0.0,1179.32,0.002,
2152.6,0.007,1433.503,0.0,1179.349,0.002,
2152.605,0.007,1433.539,0.0,1179.376,0.002,
2152.605,0.007,1433.582,0.0,1179.396,0.002,
2152.7,0.007,1433.624,0.0,1179.438,0.002,
2152.79,0.007,1433.662,0.0,1179.447,0.002,
2152.875,0.007,1433.697,0.0,1179.453,0.002,
2152.955,0.007,1433.719,0.0,1179.491,0.002,
2153.03,0.007,1433.734,0.0,1179.521,0.002,
2153.1,0.007,1433.769,0.0,1179.547,0.002,
2153.165,0.007,1433.811,0.0,1179.579,0.002,
2153.225,0.007,1433.842,0.0,1179.618,0.002,
2153.28,0.007,1433.87,0.0,1179.649,0.002,
2153.33,0.007,1433.881,0.0,1179.672,0.002,
2153.375,0.007,1433.892,0.0,1179.706,0.002,
2153.415,0.007,1433.915,0.0,1179.727,0.002,
2153.45,0.007,1433.927,0.0,1179.75,0.002,
2153.48,0.007,1433.952,0.0,1179.783,0.002,
2153.505,0.007,1433.962,0.0,1179.817,0.002,
2153.525,0.007,1433.984,0.0,1179.857,0.002,
2153.54,0.007,1434.008,0.0,1179.893,0.002,
2153.55,0.007,1434.023,0.0,1179.915,0.002,
2153.555,0.007,1434.043,0.0,1179.942,0.002,
2153.555,0.007,1434.064,0.0,1179.944,0.002,
2153.65,0.007,1434.073,0.0,1179.95,0.002,
2153.74,0.007,1434.102,0.0,1179.957,0.002,
2153.825,0.007,1434.142,0.0,1179.969,0.002,
2153.905,0.007,1434.179,0.0,1179.98,0.002,
2153.98,0.007,1434.203,0.0,1179.986,0.002,
2154.05,0.007,1434.234,0.0,1180.026,0.002,
2154.115,0.007,1434.258,0.0,1180.07,0.002,
2154.175,0.007,1434.272,0.0,1180.081,0.002,
2154.23,0.007,1434.289,0.0,1180.083,0.002,
2154.28,0.007,1434.325,0.0,1180.103,0.002,
2154.325,0.007,1434.355,0.0,1180.109,0.002,
2154.365,0.007,1434.385,0.0,1180.142,0.002,
2154.4,0.007,1434.398,0.0,1180.156,0.002,
2154.43,0.007,1434.415,0.0,1180.18,0.002,
2154.455,0.007,1434.441,0.0,1180.241,0.002,
2154.475,0.007,1434.47,0.0,1180.275,0.002,
2154.49,0.007,1434.488,0.0,1180.299,0.002,
2154.5,0.007,1434.51,0.0,1180.32,0.002,
2154.505,0.007,1434.568,0.0,1180.334,0.002,
2154.505,0.007,1434.592,0.0,1180.343,0.002,
2154.6,0.007,1434.644,0.0,1180.353,0.002,
2154.69,0.007,1434.686,0.0,1180.37,0.002,
2154.775,0.007,1434.724,0.0,1180.396,0.002,
2154.855,0.007,1434.764,0.0,1180.452,0.002,
2154.93,0.007,1434.8,0.0,1180.495,0.002,
2155.0,0.007,1434.835,0.0,1180.535,0.002,
2155.065,0.007,1434.87,0.0,1180.565,0.002,
2155.125,0.007,1434.892,0.0,1180.626,0.002,
2155.18,0.007,1434.906,0.0,1180.659,0.002,
2155.23,0.007,1434.93,0.0,1180.684,0.002,
2155.275,0.007,1434.946,0.0,1180.742,0.002,
2155.315,0.007,1434.959,0.0,1180.778,0.002,
2155.35,0.007,1434.976,0.0,1180.801,0.002,
2155.38,0.007,1435.001,0.0,1180.822,0.002,
2155.405,0.007,1435.026,0.0,1180.827,0.002,
2155.425,0.007,1435.075,0.0,1180.843,0.002,
2155.44,0.007,1435.106,0.0,1180.862,0.002,
2155.45,0.007,1435.146,0.0,1180.864,0.002,
2155.455,0.007,1435.172,0.0,1180.869,0.002,
2155.455,0.007,1435.196,0.0,1180.91,0.002,
2155.55,0.007,1435.234,0.0,1180.916,0.002,
2155.64,0.007,1435.256,0.0,1180.941,0.002,
2155.725,0.007,1435.286,0.0,1180.959,0.002,
2155.805,0.007,1435.299,0.0,1180.99,0.002,
2155.88,0.007,1435.332,0.0,1181.039,0.002,
2155.95,0.007,1435.352,0.0,1181.071,0.002,
2156.015,0.007,1435.372,0.0,1181.117,0.002,
2156.075,0.007,1435.398,0.0,1181.155,0.002,
2156.13,0.007,1435.421,0.0,1181.181,0.002,
2156.18,0.007,1435.446,0.0,1181.184,0.002,
2156.225,0.007,1435.487,0.0,1181.193,0.002,
2156.265,0.007,1435.522,0.0,1181.199,0.002,
2156.3,0.007,1435.574,0.0,1181.223,0.002,
2156.33,0.007,1435.603,0.0,1181.236,0.002,
2156.355,0.007,1435.65,0.0,1181.264,0.002,
2156.375,0.007,1435.679,0.0,1181.283,0.002,
2156.39,0.007,1435.735,0.0,1181.331,0.002,
2156.4,0.007,1435.773,0.0,1181.349,0.002,
2156.405,0.007,1435.802,0.0,1181.393,0.002,
2156.405,0.007,1435.839,0.0,1181.395,0.002,
2156.5,0.007,1435.88,0.0,1181.407,0.002,
2156.59,0.007,1435.916,0.0,1181.425,0.002,
2156.675,0.007,1435.955,0.0,1181.447,0.002,
2156.755,0.007,1435.99,0.0,1181.46,0.002,
2156.83,0.007,1436.019,0.0,1181.496,0.002,
2156.9,0.007,1436.058,0.0,1181.536,0.002,
2156.965,0.007,1436.097,0.0,1181.552,0.002,
2157.025,0.007,1436.138,0.0,1181.577,0.002,
2157.08,0.007,1436.17,0.0,1181.61,0.002,
2157.13,0.007,1436.209,0.0,1181.62,0.002,
2157.175,0.007,1436.253,0.0,1181.642,0.002,
2157.215,0.007,1436.289,0.0,1181.663,0.002,
2157.25,0.007,1436.34,0.0,1181.709,0.002,
2157.28,0.007,1436.379,0.0,1181.726,0.002,
2157.305,0.007,1436.42,0.0,1181.759,0.002,
2157.325,0.007,1436.45,0.0,1181.777,0.002,
2157.34,0.007,1436.487,0.0,1181.8,0.002,
2157.35,0.007,1436.51,0.0,1181.834,0.002,
2157.355,0.007,1436.561,0.0,1181.875,0.002,
2157.355,0.007,1436.607,0.0,1181.881,0.002,
2157.45,0.007,1436.644,0.0,1181.894,0.002,
2157.54,0.007,1436.69,0.0,1181.905,0.002,
2157.625,0.007,1436.73,0.0,1181.947,0.002,
2157.705,0.007,1436.756,0.0,1181.986,0.002,
2157.78,0.007,1436.779,0.0,1182.023,0.002,
2157.85,0.007,1436.812,0.0,1182.063,0.002,
2157.915,0.007,1436.835,0.0,1182.068,0.002,
2157.975,0.007,1436.85,0.0,1182.084,0.002,
2158.03,0.007,1436.874,0.0,1182.093,0.002,
2158.08,0.007,1436.892,0.0,1182.102,0.002,
2158.125,0.007,1436.92,0.0,1182.115,0.002,
2158.165,0.007,1436.942,0.0,1182.13,0.002,
2158.2,0.007,1436.959,0.0,1182.149,0.002,
2158.23,0.007,1436.989,0.0,1182.168,0.002,
2158.255,0.007,1437.007,0.0,1182.204,0.002,
2158.275,0.007,1437.03,0.0,1182.243,0.002,
2158.29,0.007,1437.055,0.0,1182.259,0.002,
2158.3,0.007,1437.07,0.0,1182.302,0.002,
2158.305,0.007,1437.1,0.0,1182.33,0.002,
2158.305,0.007,1437.137,0.0,1182.366,0.002,
2158.4,0.007,1437.167,0.0,1182.382,0.002,
2158.49,0.007,1437.188,0.0,1182.421,0.002,
2158.575,0.007,1437.22,0.0,1182.446,0.002,
2158.655,0.007,1437.236,0.0,1182.493,0.002,
2158.73,0.007,1437.26,0.0,1182.51,0.002,
2158.8,0.007,1437.278,0.0,1182.56,0.002,
2158.865,0.007,1437.3,0.0,1182.594,0.002,
2158.925,0.007,1437.326,0.0,1182.632,0.002,
2158.98,0.007,1437.36,0.0,1182.65,0.002,
2159.03,0.007,1437.388,0.0,1182.655,0.002,
2159.075,0.007,1437.42,0.0,1182.692,0.002,
2159.115,0.007,1437.437,0.0,1182.738,0.002,
2159.15,0.007,1437.465,0.0,1182.776,0.002,
2159.18,0.007,1437.495,0.0,1182.827,0.002,
2159.205,0.007,1437.524,0.0,1182.86,0.002,
2159.225,0.007,1437.569,0.0,1182.887,0.002,
2159.24,0.007,1437.596,0.0,1182.916,0.002,
2159.25,0.007,1437.622,0.0,1182.931,0.002,
2159.255,0.007,1437.653,0.0,1182.938,0.002,
2159.255,0.007,1437.666,0.0,1182.954,0.002,
2159.35,0.007,1437.709,0.0,1182.979,0.002,
2159.44,0.007,1437.74,0.0,1183.002,0.002,
2159.525,0.007,1437.778,0.0,1183.053,0.002,
2159.605,0.007,1437.795,0.0,1183.058,0.002,
2159.68,0.007,1437.816,0.0,1183.07,0.002,
2159.75,0.007,1437.855,0.0,1183.081,0.002,
2159.815,0.007,1437.885,0.0,1183.113,0.002,
2159.875,0.007,1437.896,0.0,1183.126,0.002,
2159.93,0.007,1437.914,0.0,1183.164,0.002,
2159.98,0.007,1437.921,0.0,1183.199,0.002,
2160.025,0.007,1437.947,0.0,1183.224,0.002,
2160.065,0.007,1437.981,0.0,1183.255,0.002,
