uniform CR, uniform SR, ucb CR, ucb SR, epsilon CR, epsilon SR
25.1,0.0,24.74,0.02,16.46,0.0,
25.15,0.0,24.79,0.02,16.48,0.0,
25.15,0.0,24.84,0.02,16.52,0.0,
25.2,0.0,24.88,0.02,16.54,0.0,
25.25,0.0,24.93,0.02,16.58,0.0,
25.3,0.0,24.98,0.02,16.61,0.0,
25.35,0.0,25.03,0.02,16.62,0.0,
25.4,0.0,25.06,0.02,16.65,0.0,
25.45,0.0,25.1,0.02,16.65,0.0,
25.5,0.0,25.14,0.02,16.66,0.0,
25.55,0.0,25.18,0.02,16.68,0.0,
25.6,0.0,25.22,0.02,16.7,0.0,
25.6,0.0,25.27,0.02,16.73,0.0,
25.65,0.0,25.31,0.02,16.74,0.0,
25.7,0.0,25.36,0.02,16.75,0.0,
25.75,0.0,25.41,0.02,16.78,0.0,
25.8,0.0,25.46,0.02,16.8,0.0,
25.85,0.0,25.48,0.02,16.82,0.0,
25.9,0.0,25.53,0.02,16.82,0.0,
25.95,0.0,25.58,0.02,16.83,0.0,
26.0,0.0,25.63,0.02,16.84,0.0,
26.05,0.0,25.67,0.02,16.87,0.0,
26.05,0.0,25.72,0.02,16.89,0.0,
26.1,0.0,25.76,0.02,16.92,0.0,
26.15,0.0,25.81,0.02,16.95,0.0,
26.2,0.0,25.86,0.02,16.97,0.0,
26.25,0.0,25.91,0.02,16.98,0.0,
26.3,0.0,25.95,0.02,17.01,0.0,
26.35,0.0,26.0,0.02,17.01,0.0,
26.4,0.0,26.05,0.02,17.02,0.0,
26.45,0.0,26.1,0.02,17.04,0.0,
26.5,0.0,26.14,0.02,17.08,0.0,
26.5,0.0,26.19,0.02,17.11,0.0,
26.55,0.0,26.23,0.02,17.13,0.0,
26.6,0.0,26.28,0.02,17.15,0.0,
26.65,0.0,26.33,0.02,17.19,0.0,
26.7,0.0,26.36,0.02,17.21,0.0,
26.75,0.0,26.39,0.02,17.23,0.0,
26.8,0.0,26.43,0.02,17.24,0.0,
26.85,0.0,26.47,0.02,17.27,0.0,
26.9,0.0,26.51,0.02,17.29,0.0,
26.95,0.0,26.55,0.02,17.32,0.0,
26.95,0.0,26.6,0.02,17.35,0.0,
27.0,0.0,26.64,0.02,17.37,0.0,
27.05,0.0,26.69,0.02,17.4,0.0,
27.1,0.0,26.74,0.02,17.44,0.0,
27.15,0.0,26.78,0.02,17.47,0.0,
27.2,0.0,26.82,0.02,17.48,0.0,
27.25,0.0,26.87,0.02,17.51,0.0,
27.3,0.0,26.92,0.02,17.54,0.0,
27.35,0.0,26.96,0.02,17.56,0.0,
27.4,0.0,27.01,0.02,17.58,0.0,
27.4,0.0,27.06,0.02,17.59,0.0,
27.45,0.0,27.1,0.02,17.61,0.0,
27.5,0.0,27.14,0.02,17.63,0.0,
27.55,0.0,27.18,0.02,17.67,0.0,
27.6,0.0,27.21,0.02,17.67,0.0,
27.65,0.0,27.25,0.02,17.71,0.0,
27.7,0.0,27.29,0.02,17.74,0.0,
27.75,0.0,27.33,0.02,17.76,0.0,
27.8,0.0,27.36,0.02,17.78,0.0,
27.85,0.0,27.4,0.02,17.8,0.0,
27.85,0.0,27.44,0.02,17.83,0.0,
27.9,0.0,27.48,0.02,17.86,0.0,
27.95,0.0,27.52,0.02,17.87,0.0,
28.0,0.0,27.56,0.02,17.9,0.0,
28.05,0.0,27.59,0.02,17.92,0.0,
28.1,0.0,27.63,0.02,17.92,0.0,
28.15,0.0,27.68,0.02,17.96,0.0,
28.2,0.0,27.72,0.02,17.97,0.0,
28.25,0.0,27.76,0.02,18.0,0.0,
28.3,0.0,27.81,0.02,18.03,0.0,
28.3,0.0,27.86,0.02,18.07,0.0,
28.35,0.0,27.91,0.02,18.09,0.0,
28.4,0.0,27.96,0.02,18.11,0.0,
28.45,0.0,28.0,0.02,18.12,0.0,
28.5,0.0,28.04,0.02,18.12,0.0,
28.55,0.0,28.08,0.02,18.16,0.0,
28.6,0.0,28.13,0.02,18.2,0.0,
28.65,0.0,28.17,0.02,18.23,0.0,
28.7,0.0,28.21,0.02,18.25,0.0,
28.75,0.0,28.26,0.02,18.27,0.0,
28.75,0.0,28.31,0.02,18.3,0.0,
28.8,0.0,28.36,0.02,18.32,0.0,
28.85,0.0,28.41,0.02,18.37,0.0,
28.9,0.0,28.45,0.02,18.4,0.0,
28.95,0.0,28.48,0.02,18.43,0.0,
29.0,0.0,28.51,0.02,18.45,0.0,
29.05,0.0,28.55,0.02,18.48,0.0,
29.1,0.0,28.58,0.02,18.52,0.0,
29.15,0.0,28.61,0.02,18.54,0.0,
29.2,0.0,28.65,0.02,18.58,0.0,
29.2,0.0,28.69,0.02,18.61,0.0,
29.25,0.0,28.73,0.02,18.63,0.0,
29.3,0.0,28.78,0.02,18.67,0.0,
29.35,0.0,28.83,0.02,18.7,0.0,
29.4,0.0,28.87,0.02,18.71,0.0,
29.45,0.0,28.91,0.02,18.74,0.0,
29.5,0.0,28.96,0.02,18.77,0.0,
29.55,0.0,29.0,0.02,18.81,0.0,
29.6,0.0,29.04,0.02,18.84,0.0,
29.65,0.0,29.09,0.02,18.87,0.0,
29.65,0.0,29.14,0.02,18.91,0.0,
29.7,0.0,29.19,0.02,18.95,0.0,
29.75,0.0,29.24,0.02,18.98,0.0,
29.8,0.0,29.29,0.02,19.03,0.0,
29.85,0.0,29.33,0.02,19.05,0.0,
29.9,0.0,29.37,0.02,19.08,0.0,
29.95,0.0,29.41,0.02,19.09,0.0,
30.0,0.0,29.45,0.02,19.11,0.0,
30.05,0.0,29.48,0.02,19.14,0.0,
30.1,0.0,29.53,0.02,19.17,0.0,
30.1,0.0,29.57,0.02,19.18,0.0,
30.15,0.0,29.62,0.02,19.19,0.0,
30.2,0.0,29.67,0.02,19.22,0.0,
30.25,0.0,29.72,0.02,19.23,0.0,
30.3,0.0,29.76,0.02,19.25,0.0,
30.35,0.0,29.81,0.02,19.28,0.0,
30.4,0.0,29.85,0.02,19.3,0.0,
30.45,0.0,29.9,0.02,19.33,0.0,
30.5,0.0,29.93,0.02,19.36,0.0,
30.55,0.0,29.98,0.02,19.39,0.0,
30.55,0.0,30.02,0.02,19.43,0.0,
30.6,0.0,30.07,0.02,19.45,0.0,
30.65,0.0,30.12,0.02,19.48,0.0,
30.7,0.0,30.17,0.02,19.51,0.0,
30.75,0.0,30.21,0.02,19.53,0.0,
30.8,0.0,30.26,0.02,19.55,0.0,
30.85,0.0,30.3,0.02,19.57,0.0,
30.9,0.0,30.35,0.02,19.59,0.0,
30.95,0.0,30.38,0.02,19.62,0.0,
31.0,0.0,30.43,0.02,19.64,0.0,
31.0,0.0,30.47,0.02,19.68,0.0,
31.05,0.0,30.52,0.02,19.69,0.0,
31.1,0.0,30.57,0.02,19.71,0.0,
31.15,0.0,30.62,0.02,19.75,0.0,
31.2,0.0,30.66,0.02,19.77,0.0,
31.25,0.0,30.71,0.02,19.81,0.0,
31.3,0.0,30.75,0.02,19.85,0.0,
31.35,0.0,30.79,0.02,19.87,0.0,
31.4,0.0,30.81,0.02,19.9,0.0,
31.45,0.0,30.85,0.02,19.9,0.0,
31.45,0.0,30.88,0.01,19.91,0.0,
31.5,0.0,30.92,0.01,19.96,0.0,
31.55,0.0,30.96,0.01,19.97,0.0,
31.6,0.0,31.0,0.01,20.01,0.0,
31.65,0.0,31.04,0.01,20.04,0.0,
31.7,0.0,31.09,0.01,20.06,0.0,
31.75,0.0,31.14,0.01,20.08,0.0,
31.8,0.0,31.19,0.01,20.11,0.0,
31.85,0.0,31.22,0.01,20.12,0.0,
31.9,0.0,31.26,0.01,20.16,0.0,
31.9,0.0,31.3,0.01,20.19,0.0,
31.95,0.0,31.34,0.01,20.23,0.0,
32.0,0.0,31.39,0.01,20.25,0.0,
32.05,0.0,31.43,0.01,20.26,0.0,
32.1,0.0,31.47,0.01,20.28,0.0,
32.15,0.0,31.52,0.01,20.31,0.0,
32.2,0.0,31.57,0.01,20.33,0.0,
32.25,0.0,31.62,0.01,20.37,0.0,
32.3,0.0,31.66,0.01,20.39,0.0,
32.35,0.0,31.7,0.01,20.42,0.0,
32.35,0.0,31.75,0.01,20.46,0.0,
32.4,0.0,31.79,0.01,20.47,0.0,
32.45,0.0,31.84,0.01,20.49,0.0,
32.5,0.0,31.88,0.01,20.5,0.0,
32.55,0.0,31.92,0.01,20.53,0.0,
32.6,0.0,31.97,0.01,20.56,0.0,
32.65,0.0,32.02,0.01,20.58,0.0,
32.7,0.0,32.07,0.01,20.63,0.0,
32.75,0.0,32.11,0.01,20.65,0.0,
32.8,0.0,32.15,0.01,20.67,0.0,
32.8,0.0,32.2,0.01,20.71,0.0,
32.85,0.0,32.24,0.01,20.73,0.0,
32.9,0.0,32.29,0.01,20.75,0.0,
32.95,0.0,32.33,0.01,20.79,0.0,
33.0,0.0,32.37,0.01,20.83,0.0,
33.05,0.0,32.42,0.01,20.85,0.0,
33.1,0.0,32.47,0.01,20.88,0.0,
33.15,0.0,32.52,0.01,20.9,0.0,
33.2,0.0,32.56,0.01,20.92,0.0,
33.25,0.0,32.59,0.01,20.94,0.0,
33.25,0.0,32.63,0.01,20.97,0.0,
33.3,0.0,32.66,0.01,20.99,0.0,
33.35,0.0,32.71,0.01,21.01,0.0,
33.4,0.0,32.75,0.01,21.03,0.0,
33.45,0.0,32.78,0.01,21.06,0.0,
33.5,0.0,32.81,0.01,21.09,0.0,
33.55,0.0,32.85,0.01,21.11,0.0,
33.6,0.0,32.89,0.01,21.13,0.0,
33.65,0.0,32.93,0.01,21.17,0.0,
33.7,0.0,32.96,0.01,21.19,0.0,
33.7,0.0,33.0,0.01,21.19,0.0,
33.75,0.0,33.02,0.01,21.22,0.0,
33.8,0.0,33.06,0.01,21.25,0.0,
33.85,0.0,33.1,0.01,21.27,0.0,
33.9,0.0,33.14,0.01,21.29,0.0,
33.95,0.0,33.18,0.01,21.31,0.0,
34.0,0.0,33.23,0.01,21.33,0.0,
34.05,0.0,33.28,0.01,21.36,0.0,
34.1,0.0,33.33,0.01,21.4,0.0,
34.15,0.0,33.38,0.01,21.42,0.0,
34.15,0.0,33.43,0.01,21.44,0.0,
34.2,0.0,33.46,0.01,21.46,0.0,
34.25,0.0,33.5,0.01,21.47,0.0,
34.3,0.0,33.54,0.01,21.51,0.0,
34.35,0.0,33.57,0.01,21.55,0.0,
34.4,0.0,33.6,0.01,21.59,0.0,
34.45,0.0,33.64,0.01,21.63,0.0,
34.5,0.0,33.68,0.01,21.64,0.0,
34.55,0.0,33.71,0.01,21.66,0.0,
34.6,0.0,33.75,0.01,21.69,0.0,
34.6,0.0,33.79,0.01,21.72,0.0,
34.65,0.0,33.82,0.01,21.73,0.0,
34.7,0.0,33.87,0.01,21.76,0.0,
34.75,0.0,33.92,0.01,21.77,0.0,
34.8,0.0,33.97,0.01,21.81,0.0,
34.85,0.0,34.01,0.01,21.83,0.0,
34.9,0.0,34.05,0.01,21.85,0.0,
34.95,0.0,34.09,0.01,21.89,0.0,
35.0,0.0,34.12,0.01,21.9,0.0,
35.05,0.0,34.17,0.01,21.93,0.0,
35.05,0.0,34.22,0.01,21.94,0.0,
35.1,0.0,34.25,0.01,21.98,0.0,
35.15,0.0,34.3,0.01,22.0,0.0,
35.2,0.0,34.34,0.01,22.03,0.0,
35.25,0.0,34.39,0.01,22.05,0.0,
35.3,0.0,34.44,0.01,22.07,0.0,
35.35,0.0,34.49,0.01,22.11,0.0,
35.4,0.0,34.54,0.01,22.13,0.0,
35.45,0.0,34.57,0.01,22.16,0.0,
35.5,0.0,34.62,0.01,22.18,0.0,
35.5,0.0,34.67,0.01,22.19,0.0,
35.55,0.0,34.7,0.01,22.21,0.0,
35.6,0.0,34.74,0.01,22.23,0.0,
35.65,0.0,34.77,0.01,22.25,0.0,
35.7,0.0,34.81,0.01,22.27,0.0,
35.75,0.0,34.86,0.01,22.29,0.0,
35.8,0.0,34.91,0.01,22.3,0.0,
35.85,0.0,34.96,0.01,22.33,0.0,
35.9,0.0,34.99,0.01,22.35,0.0,
35.95,0.0,35.04,0.01,22.37,0.0,
35.95,0.0,35.09,0.01,22.4,0.0,
36.0,0.0,35.13,0.01,22.42,0.0,
36.05,0.0,35.18,0.01,22.44,0.0,
36.1,0.0,35.22,0.01,22.45,0.0,
36.15,0.0,35.26,0.01,22.49,0.0,
36.2,0.0,35.31,0.01,22.49,0.0,
36.25,0.0,35.36,0.01,22.52,0.0,
36.3,0.0,35.41,0.01,22.54,0.0,
36.35,0.0,35.45,0.01,22.56,0.0,
36.4,0.0,35.5,0.01,22.57,0.0,
36.4,0.0,35.55,0.01,22.59,0.0,
36.45,0.0,35.59,0.01,22.61,0.0,
36.5,0.0,35.64,0.01,22.61,0.0,
36.55,0.0,35.68,0.01,22.65,0.0,
36.6,0.0,35.72,0.01,22.68,0.0,
36.65,0.0,35.77,0.01,22.68,0.0,
36.7,0.0,35.82,0.01,22.71,0.0,
36.75,0.0,35.86,0.01,22.75,0.0,
36.8,0.0,35.9,0.01,22.79,0.0,
36.85,0.0,35.94,0.01,22.81,0.0,
36.85,0.0,35.98,0.01,22.83,0.0,
36.9,0.0,36.01,0.01,22.87,0.0,
36.95,0.0,36.06,0.01,22.89,0.0,
37.0,0.0,36.1,0.01,22.93,0.0,
37.05,0.0,36.14,0.01,22.95,0.0,
37.1,0.0,36.19,0.01,22.98,0.0,
37.15,0.0,36.24,0.01,23.0,0.0,
37.2,0.0,36.28,0.01,23.04,0.0,
37.25,0.0,36.33,0.01,23.07,0.0,
37.3,0.0,36.38,0.01,23.1,0.0,
37.3,0.0,36.43,0.01,23.13,0.0,
37.35,0.0,36.46,0.01,23.17,0.0,
37.4,0.0,36.51,0.01,23.2,0.0,
37.45,0.0,36.55,0.01,23.22,0.0,
37.5,0.0,36.59,0.01,23.25,0.0,
37.55,0.0,36.63,0.01,23.28,0.0,
37.6,0.0,36.67,0.01,23.29,0.0,
37.65,0.0,36.7,0.01,23.31,0.0,
37.7,0.0,36.75,0.01,23.34,0.0,
37.75,0.0,36.8,0.01,23.37,0.0,
37.75,0.0,36.85,0.01,23.4,0.0,
37.8,0.0,36.88,0.01,23.41,0.0,
37.85,0.0,36.92,0.01,23.44,0.0,
37.9,0.0,36.95,0.01,23.47,0.0,
37.95,0.0,36.99,0.01,23.47,0.0,
38.0,0.0,37.03,0.01,23.47,0.0,
38.05,0.0,37.07,0.01,23.5,0.0,
38.1,0.0,37.1,0.01,23.51,0.0,
38.15,0.0,37.14,0.01,23.53,0.0,
38.2,0.0,37.19,0.01,23.55,0.0,
38.2,0.0,37.24,0.01,23.58,0.0,
38.25,0.0,37.28,0.01,23.6,0.0,
38.3,0.0,37.33,0.01,23.62,0.0,
38.35,0.0,37.38,0.01,23.66,0.0,
38.4,0.0,37.43,0.01,23.7,0.0,
38.45,0.0,37.48,0.01,23.73,0.0,
38.5,0.0,37.52,0.01,23.75,0.0,
38.55,0.0,37.56,0.01,23.76,0.0,
38.6,0.0,37.6,0.01,23.8,0.0,
38.65,0.0,37.65,0.01,23.84,0.0,
38.65,0.0,37.7,0.01,23.86,0.0,
38.7,0.0,37.74,0.01,23.89,0.0,
38.75,0.0,37.78,0.01,23.91,0.0,
38.8,0.0,37.82,0.01,23.91,0.0,
38.85,0.0,37.86,0.01,23.93,0.0,
38.9,0.0,37.9,0.01,23.94,0.0,
38.95,0.0,37.93,0.01,23.97,0.0,
39.0,0.0,37.96,0.01,23.99,0.0,
39.05,0.0,37.99,0.01,24.01,0.0,
39.1,0.0,38.03,0.01,24.05,0.0,
39.1,0.0,38.07,0.01,24.07,0.0,
39.15,0.0,38.11,0.01,24.12,0.0,
39.2,0.0,38.16,0.01,24.14,0.0,
39.25,0.0,38.21,0.01,24.17,0.0,
39.3,0.0,38.26,0.01,24.17,0.0,
39.35,0.0,38.31,0.01,24.2,0.0,
39.4,0.0,38.35,0.01,24.23,0.0,
39.45,0.0,38.39,0.01,24.25,0.0,
39.5,0.0,38.43,0.01,24.26,0.0,
39.55,0.0,38.48,0.01,24.28,0.0,
39.55,0.0,38.52,0.01,24.31,0.0,
39.6,0.0,38.56,0.01,24.32,0.0,
39.65,0.0,38.61,0.01,24.33,0.0,
39.7,0.0,38.66,0.01,24.35,0.0,
39.75,0.0,38.71,0.01,24.37,0.0,
39.8,0.0,38.76,0.01,24.39,0.0,
39.85,0.0,38.8,0.01,24.42,0.0,
39.9,0.0,38.84,0.01,24.45,0.0,
39.95,0.0,38.88,0.01,24.48,0.0,
40.0,0.0,38.93,0.01,24.52,0.0,
40.0,0.0,38.97,0.01,24.55,0.0,
40.05,0.0,39.01,0.01,24.56,0.0,
40.1,0.0,39.06,0.01,24.58,0.0,
40.15,0.0,39.11,0.01,24.61,0.0,
40.2,0.0,39.16,0.01,24.65,0.0,
40.25,0.0,39.21,0.01,24.67,0.0,
40.3,0.0,39.26,0.01,24.69,0.0,
40.35,0.0,39.3,0.01,24.72,0.0,
40.4,0.0,39.34,0.01,24.74,0.0,
40.45,0.0,39.39,0.01,24.77,0.0,
40.45,0.0,39.44,0.01,24.79,0.0,
40.5,0.0,39.48,0.01,24.82,0.0,
40.55,0.0,39.53,0.01,24.85,0.0,
40.6,0.0,39.58,0.01,24.87,0.0,
40.65,0.0,39.63,0.01,24.91,0.0,
40.7,0.0,39.67,0.01,24.94,0.0,
40.75,0.0,39.72,0.01,24.97,0.0,
40.8,0.0,39.76,0.01,24.99,0.0,
40.85,0.0,39.79,0.01,25.02,0.0,
40.9,0.0,39.82,0.01,25.04,0.0,
40.9,0.0,39.86,0.01,25.05,0.0,
40.95,0.0,39.89,0.01,25.08,0.0,
41.0,0.0,39.93,0.01,25.11,0.0,
41.05,0.0,39.97,0.01,25.14,0.0,
41.1,0.0,40.01,0.01,25.16,0.0,
41.15,0.0,40.05,0.01,25.17,0.0,
41.2,0.0,40.1,0.01,25.18,0.0,
41.25,0.0,40.15,0.01,25.2,0.0,
41.3,0.0,40.19,0.01,25.22,0.0,
41.35,0.0,40.23,0.01,25.26,0.0,
41.35,0.0,40.28,0.01,25.28,0.0,
41.4,0.0,40.32,0.01,25.29,0.0,
41.45,0.0,40.37,0.01,25.32,0.0,
41.5,0.0,40.42,0.01,25.33,0.0,
41.55,0.0,40.46,0.01,25.35,0.0,
41.6,0.0,40.5,0.01,25.38,0.0,
41.65,0.0,40.54,0.01,25.39,0.0,
41.7,0.0,40.58,0.01,25.42,0.0,
41.75,0.0,40.61,0.01,25.44,0.0,
41.8,0.0,40.63,0.01,25.46,0.0,
41.8,0.0,40.67,0.01,25.48,0.0,
41.85,0.0,40.7,0.01,25.51,0.0,
41.9,0.0,40.74,0.01,25.54,0.0,
41.95,0.0,40.78,0.01,25.56,0.0,
42.0,0.0,40.82,0.01,25.59,0.0,
42.05,0.0,40.87,0.01,25.62,0.0,
42.1,0.0,40.92,0.01,25.64,0.0,
42.15,0.0,40.97,0.01,25.66,0.0,
42.2,0.0,41.02,0.01,25.67,0.0,
42.25,0.0,41.05,0.01,25.7,0.0,
42.25,0.0,41.1,0.01,25.72,0.0,
42.3,0.0,41.15,0.01,25.75,0.0,
42.35,0.0,41.2,0.01,25.78,0.0,
42.4,0.0,41.24,0.01,25.82,0.0,
42.45,0.0,41.28,0.01,25.85,0.0,
42.5,0.0,41.32,0.01,25.9,0.0,
42.55,0.0,41.36,0.01,25.93,0.0,
42.6,0.0,41.4,0.01,25.98,0.0,
42.65,0.0,41.44,0.01,25.99,0.0,
42.7,0.0,41.48,0.01,26.01,0.0,
42.7,0.0,41.52,0.01,26.03,0.0,
42.75,0.0,41.57,0.01,26.06,0.0,
42.8,0.0,41.62,0.01,26.08,0.0,
42.85,0.0,41.66,0.01,26.11,0.0,
42.9,0.0,41.71,0.01,26.14,0.0,
42.95,0.0,41.76,0.01,26.17,0.0,
43.0,0.0,41.81,0.01,26.17,0.0,
43.05,0.0,41.86,0.01,26.18,0.0,
43.1,0.0,41.89,0.01,26.21,0.0,
43.15,0.0,41.93,0.01,26.21,0.0,
43.15,0.0,41.97,0.01,26.23,0.0,
43.2,0.0,42.02,0.01,26.24,0.0,
43.25,0.0,42.07,0.01,26.26,0.0,
43.3,0.0,42.11,0.01,26.27,0.0,
43.35,0.0,42.16,0.01,26.31,0.0,
43.4,0.0,42.21,0.01,26.32,0.0,
43.45,0.0,42.26,0.01,26.36,0.0,
43.5,0.0,42.31,0.01,26.38,0.0,
43.55,0.0,42.34,0.01,26.41,0.0,
43.6,0.0,42.37,0.01,26.45,0.0,
43.6,0.0,42.4,0.01,26.46,0.0,
43.65,0.0,42.43,0.01,26.49,0.0,
43.7,0.0,42.47,0.01,26.53,0.0,
43.75,0.0,42.5,0.01,26.56,0.0,
43.8,0.0,42.54,0.01,26.59,0.0,
43.85,0.0,42.58,0.01,26.6,0.0,
43.9,0.0,42.62,0.01,26.62,0.0,
43.95,0.0,42.66,0.01,26.65,0.0,
44.0,0.0,42.69,0.01,26.68,0.0,
44.05,0.0,42.73,0.01,26.72,0.0,
44.05,0.0,42.78,0.01,26.73,0.0,
44.1,0.0,42.82,0.01,26.75,0.0,
44.15,0.0,42.87,0.01,26.79,0.0,
44.2,0.0,42.92,0.01,26.79,0.0,
44.25,0.0,42.97,0.01,26.84,0.0,
44.3,0.0,43.02,0.01,26.85,0.0,
44.35,0.0,43.07,0.01,26.89,0.0,
44.4,0.0,43.12,0.01,26.92,0.0,
44.45,0.0,43.16,0.01,26.94,0.0,
44.5,0.0,43.2,0.01,26.97,0.0,
44.5,0.0,43.25,0.01,26.98,0.0,
44.55,0.0,43.29,0.01,27.02,0.0,
44.6,0.0,43.33,0.01,27.05,0.0,
44.65,0.0,43.38,0.01,27.09,0.0,
44.7,0.0,43.43,0.01,27.12,0.0,
44.75,0.0,43.48,0.01,27.14,0.0,
44.8,0.0,43.53,0.01,27.15,0.0,
44.85,0.0,43.57,0.01,27.18,0.0,
44.9,0.0,43.61,0.01,27.21,0.0,
44.95,0.0,43.65,0.01,27.22,0.0,
44.95,0.0,43.7,0.01,27.25,0.0,
45.0,0.0,43.74,0.01,27.27,0.0,
45.05,0.0,43.78,0.01,27.29,0.0,
45.1,0.0,43.83,0.01,27.34,0.0,
45.15,0.0,43.88,0.01,27.36,0.0,
45.2,0.0,43.93,0.01,27.4,0.0,
45.25,0.0,43.98,0.01,27.44,0.0,
45.3,0.0,44.02,0.01,27.47,0.0,
45.35,0.0,44.06,0.01,27.51,0.0,
45.4,0.0,44.1,0.01,27.53,0.0,
45.4,0.0,44.15,0.01,27.56,0.0,
45.45,0.0,44.19,0.01,27.6,0.0,
45.5,0.0,44.23,0.01,27.65,0.0,
45.55,0.0,44.28,0.01,27.66,0.0,
45.6,0.0,44.33,0.01,27.7,0.0,
45.65,0.0,44.38,0.01,27.74,0.0,
45.7,0.0,44.43,0.01,27.76,0.0,
45.75,0.0,44.47,0.01,27.78,0.0,
45.8,0.0,44.51,0.01,27.8,0.0,
45.85,0.0,44.55,0.01,27.81,0.0,
45.85,0.0,44.6,0.01,27.84,0.0,
45.9,0.0,44.64,0.01,27.86,0.0,
45.95,0.0,44.68,0.01,27.91,0.0,
46.0,0.0,44.73,0.01,27.93,0.0,
46.05,0.0,44.78,0.01,27.96,0.0,
46.1,0.0,44.83,0.01,27.99,0.0,
46.15,0.0,44.88,0.01,28.02,0.0,
46.2,0.0,44.92,0.01,28.05,0.0,
46.25,0.0,44.97,0.01,28.07,0.0,
46.3,0.0,45.01,0.01,28.09,0.0,
46.3,0.0,45.06,0.01,28.11,0.0,
46.35,0.0,45.1,0.01,28.14,0.0,
46.4,0.0,45.14,0.01,28.17,0.0,
46.45,0.0,45.19,0.01,28.21,0.0,
46.5,0.0,45.24,0.01,28.25,0.0,
46.55,0.0,45.29,0.01,28.27,0.0,
46.6,0.0,45.34,0.01,28.29,0.0,
46.65,0.0,45.38,0.01,28.31,0.0,
46.7,0.0,45.43,0.01,28.33,0.0,
46.75,0.0,45.47,0.01,28.35,0.0,
46.75,0.0,45.51,0.01,28.37,0.0,
46.8,0.0,45.54,0.01,28.39,0.0,
46.85,0.0,45.57,0.01,28.41,0.0,
46.9,0.0,45.62,0.01,28.43,0.0,
46.95,0.0,45.67,0.01,28.45,0.0,
47.0,0.0,45.72,0.01,28.48,0.0,
47.05,0.0,45.76,0.0,28.52,0.0,
47.1,0.0,45.79,0.01,28.57,0.0,
47.15,0.0,45.83,0.01,28.6,0.0,
47.2,0.0,45.87,0.01,28.62,0.0,
47.2,0.0,45.91,0.01,28.64,0.0,
47.25,0.0,45.95,0.01,28.67,0.0,
47.3,0.0,45.97,0.01,28.7,0.0,
47.35,0.0,46.01,0.01,28.72,0.0,
47.4,0.0,46.05,0.01,28.75,0.0,
47.45,0.0,46.09,0.01,28.79,0.0,
47.5,0.0,46.14,0.01,28.82,0.0,
47.55,0.0,46.18,0.01,28.84,0.0,
47.6,0.0,46.23,0.01,28.88,0.0,
47.65,0.0,46.28,0.01,28.91,0.0,
47.65,0.0,46.32,0.01,28.93,0.0,
47.7,0.0,46.37,0.01,28.96,0.0,
47.75,0.0,46.41,0.01,28.99,0.0,
47.8,0.0,46.46,0.01,29.01,0.0,
47.85,0.0,46.51,0.01,29.04,0.0,
47.9,0.0,46.55,0.01,29.07,0.0,
47.95,0.0,46.6,0.01,29.09,0.0,
48.0,0.0,46.64,0.01,29.11,0.0,
48.05,0.0,46.68,0.01,29.12,0.0,
48.1,0.0,46.72,0.01,29.14,0.0,
48.1,0.0,46.75,0.01,29.17,0.0,
48.15,0.0,46.78,0.01,29.18,0.0,
48.2,0.0,46.81,0.01,29.21,0.0,
48.25,0.0,46.85,0.01,29.22,0.0,
48.3,0.0,46.89,0.01,29.23,0.0,
48.35,0.0,46.92,0.01,29.27,0.0,
48.4,0.0,46.97,0.01,29.28,0.0,
48.45,0.0,47.02,0.01,29.3,0.0,
48.5,0.0,47.07,0.01,29.32,0.0,
48.55,0.0,47.12,0.01,29.34,0.0,
48.55,0.0,47.16,0.01,29.35,0.0,
48.6,0.0,47.2,0.01,29.38,0.0,
48.65,0.0,47.24,0.01,29.4,0.0,
48.7,0.0,47.29,0.01,29.43,0.0,
48.75,0.0,47.34,0.01,29.43,0.0,
48.8,0.0,47.37,0.01,29.46,0.0,
48.85,0.0,47.42,0.01,29.48,0.0,
48.9,0.0,47.47,0.01,29.51,0.0,
48.95,0.0,47.52,0.01,29.52,0.0,
49.0,0.0,47.57,0.01,29.55,0.0,
49.0,0.0,47.61,0.01,29.57,0.0,
49.05,0.0,47.65,0.01,29.6,0.0,
49.1,0.0,47.68,0.01,29.63,0.0,
49.15,0.0,47.72,0.01,29.65,0.0,
49.2,0.0,47.76,0.01,29.68,0.0,
49.25,0.0,47.78,0.01,29.69,0.0,
49.3,0.0,47.82,0.01,29.71,0.0,
49.35,0.0,47.86,0.01,29.72,0.0,
49.4,0.0,47.9,0.01,29.75,0.0,
49.45,0.0,47.94,0.01,29.77,0.0,
49.45,0.0,47.98,0.01,29.78,0.0,
49.5,0.0,48.02,0.01,29.82,0.0,
49.55,0.0,48.05,0.01,29.83,0.0,
49.6,0.0,48.09,0.01,29.86,0.0,
49.65,0.0,48.13,0.01,29.88,0.0,
49.7,0.0,48.15,0.01,29.9,0.0,
49.75,0.0,48.19,0.01,29.92,0.0,
49.8,0.0,48.23,0.01,29.94,0.0,
49.85,0.0,48.27,0.01,29.97,0.0,
49.9,0.0,48.3,0.01,29.98,0.0,
49.9,0.0,48.34,0.01,30.0,0.0,
49.95,0.0,48.38,0.01,30.02,0.0,
50.0,0.0,48.42,0.01,30.05,0.0,
50.05,0.0,48.46,0.01,30.06,0.0,
50.1,0.0,48.5,0.01,30.09,0.0,
50.15,0.0,48.52,0.01,30.13,0.0,
